# index, name, _pos
2093,4119,"array([-0.90486341,  1.43650152])"
2094,4125,"array([-0.91884356,  1.45860155])"
2095,4127,"array([-0.86305778,  1.52543912])"
2096,4131,"array([-0.90696412,  1.50147819])"
2097,4139,"array([-0.89498509,  1.48844912])"
2098,4143,"array([-0.89505447,  1.45268445])"
2099,4144,"array([-0.90957553,  1.44856068])"
2100,4146,"array([-0.88129633,  1.49695423])"
2101,4149,"array([-0.96102945,  1.46800905])"
2102,4153,"array([-0.94769477,  1.52474903])"
2103,4158,"array([-0.88291126,  1.45544592])"
2104,4159,"array([-0.8877741 ,  1.46871554])"
2105,4161,"array([-0.93390896,  1.51023152])"
2106,4162,"array([-0.93713545,  1.5143697 ])"
2107,4167,"array([-0.96115895,  1.44725488])"
2108,4175,"array([-0.88646711,  1.54745971])"
2109,4182,"array([-0.92259279,  1.54621961])"
2110,4188,"array([-0.91550769,  1.51173438])"
2111,4190,"array([-0.95643775,  1.48238858])"
2112,4192,"array([-0.88191911,  1.45522059])"
2113,4193,"array([-0.93319446,  1.54239515])"
2114,4196,"array([-0.86612328,  1.5090205 ])"
2115,4200,"array([-0.87698748,  1.45850617])"
2116,4203,"array([-0.88585489,  1.42549316])"
2117,4204,"array([-0.91220359,  1.44844405])"
2118,4205,"array([-0.85853752,  1.4753316 ])"
2119,4208,"array([-0.9379599,  1.468728 ])"
2120,4209,"array([-0.93571247,  1.52153083])"
2121,4210,"array([-0.8788782,  1.5081273])"
2122,4211,"array([-0.87991365,  1.50721123])"
2123,4214,"array([-0.90425649,  1.42487791])"
2124,4221,"array([-0.90614521,  1.51041706])"
2125,4222,"array([-0.90225307,  1.46850039])"
2126,4225,"array([-0.90959212,  1.49114053])"
2127,4228,"array([-0.87804157,  1.45635962])"
2128,4233,"array([-0.9149563 ,  1.45013684])"
2129,4234,"array([-0.94190652,  1.43287985])"
2130,4236,"array([-0.87572384,  1.48842252])"
2131,4239,"array([-0.92488783,  1.46062119])"
2132,4240,"array([-0.87078404,  1.46347769])"
2133,4244,"array([-0.90431771,  1.48952353])"
2134,4248,"array([-0.87121379,  1.53992647])"
2135,4251,"array([-0.90538673,  1.48755517])"
2136,4252,"array([-0.93168513,  1.48364616])"
2137,4260,"array([-0.88023238,  1.47037616])"
2138,4268,"array([-0.94012916,  1.5068329 ])"
2139,4274,"array([-0.91947017,  1.49677214])"
2140,4288,"array([-0.92826005,  1.51530119])"
2141,4289,"array([-0.85768799,  1.49069481])"
2142,4293,"array([-0.90659723,  1.49713878])"
2143,4304,"array([-0.9057896 ,  1.55651997])"
2144,4313,"array([-0.94411049,  1.46623765])"
2145,4324,"array([-0.86045282,  1.48469765])"
2146,4325,"array([-0.9031342 ,  1.45114686])"
2147,4330,"array([-0.89260209,  1.45834143])"
2148,4332,"array([-0.90163667,  1.51759271])"
2149,4334,"array([-0.9297816 ,  1.47485702])"
2150,4341,"array([-0.91194603,  1.4604699 ])"
2151,4347,"array([-0.84893652,  1.48282793])"
2152,4352,"array([-0.94616848,  1.50153205])"
2153,4357,"array([-0.86230408,  1.48316607])"
2154,4361,"array([-0.90585481,  1.45925837])"
2155,4365,"array([-0.95795481,  1.51683399])"
2156,4367,"array([-0.94874151,  1.47391477])"
2157,4370,"array([-0.9359154 ,  1.46026304])"
2158,4373,"array([-0.86130748,  1.50973177])"
2159,4374,"array([-0.85512174,  1.52263288])"
2160,4376,"array([-0.94926049,  1.50050325])"
2161,4378,"array([-0.91981891,  1.50591296])"
2162,4380,"array([-0.87424312,  1.51943686])"
2163,4383,"array([-0.86883889,  1.52149452])"
2164,4385,"array([-0.84964642,  1.46427166])"
2165,4387,"array([-0.93183497,  1.53797568])"
2166,4388,"array([-0.91286726,  1.53037941])"
2167,4391,"array([-0.94364828,  1.47465317])"
2168,4395,"array([-0.93304728,  1.45045005])"
2169,4402,"array([-0.86941315,  1.49104455])"
2170,4418,"array([-0.89735092,  1.48573178])"
2171,4430,"array([-0.90552814,  1.51377741])"
2172,4432,"array([-0.90463711,  1.5291735 ])"
2173,4436,"array([-0.92595867,  1.50455778])"
2174,4437,"array([-0.86928193,  1.49273524])"
2175,4438,"array([-0.86898508,  1.50662629])"
2176,4439,"array([-0.86782308,  1.4592057 ])"
2177,4458,"array([-0.8433153 ,  1.51862695])"
2178,4459,"array([-0.93130208,  1.46788351])"
2179,4466,"array([-0.90694059,  1.44824777])"
2180,4467,"array([-0.90267829,  1.47333116])"
2181,4472,"array([-0.83937746,  1.50092391])"
2182,4476,"array([-0.87322897,  1.49216599])"
2183,4482,"array([-0.96390159,  1.46269003])"
2184,4490,"array([-0.89385037,  1.51314255])"
2185,4495,"array([-0.93185116,  1.52204469])"
2186,4497,"array([-0.89376659,  1.49875651])"
2187,4514,"array([-0.93032498,  1.42549264])"
2188,4516,"array([-0.94844315,  1.43944897])"
2189,4517,"array([-0.89789824,  1.50629741])"
2190,4518,"array([-0.91893652,  1.43577803])"
2191,4526,"array([-0.91477171,  1.5015606 ])"
2192,4527,"array([-0.91630751,  1.5157558 ])"
2193,4532,"array([-0.85856776,  1.50046182])"
2194,4538,"array([-0.94608097,  1.52645629])"
2195,4540,"array([-0.92046485,  1.53053877])"
2196,4548,"array([-0.94161899,  1.47088596])"
2197,4559,"array([-0.9221458 ,  1.47253779])"
2198,4560,"array([-0.9661287 ,  1.47698454])"
2199,4562,"array([-0.90516751,  1.44769129])"
2200,4563,"array([-0.87924915,  1.49412187])"
2201,4564,"array([-0.9322287 ,  1.47984399])"
2202,4566,"array([-0.92603232,  1.4490232 ])"
2203,4567,"array([-0.90214364,  1.48575147])"
2204,4570,"array([-0.8824584 ,  1.52094912])"
2205,4575,"array([-0.85553947,  1.48112107])"
2206,4578,"array([-0.91951615,  1.44618366])"
2207,4583,"array([-0.96530982,  1.47941764])"
2208,4590,"array([-0.86567524,  1.50110248])"
2209,4601,"array([-0.93607463,  1.51283804])"
2210,4604,"array([-0.87713221,  1.47595396])"
2211,4605,"array([-0.88204837,  1.50169323])"
2212,4612,"array([-0.89111459,  1.54392161])"
2213,4617,"array([-0.88553009,  1.51803933])"
2214,4620,"array([-0.9146793 ,  1.46891114])"
2215,4626,"array([-0.9123347 ,  1.51541234])"
2216,4631,"array([-0.86506892,  1.50718109])"
2217,4634,"array([-0.8621902,  1.494686 ])"
2218,4636,"array([-0.94782845,  1.52731307])"
2219,4637,"array([-0.89351341,  1.53608917])"
2220,4644,"array([-0.88618   ,  1.44948344])"
2221,4680,"array([-0.9289773 ,  1.50162724])"
2222,4682,"array([-0.90562787,  1.49679306])"
2223,4683,"array([-0.8821976 ,  1.48292049])"
2224,4684,"array([-0.87616251,  1.51160939])"
2225,4689,"array([-0.88427749,  1.4967056 ])"
2226,4691,"array([-0.89858947,  1.49743495])"
2227,4694,"array([-0.88072453,  1.50046111])"
2228,4697,"array([-0.89136249,  1.45142579])"
2229,4700,"array([-0.89881154,  1.45695381])"
2230,4701,"array([-0.92324394,  1.49179512])"
2231,4704,"array([-0.93359348,  1.46979763])"
2232,4710,"array([-0.8742673 ,  1.51196231])"
2233,4711,"array([-0.89732312,  1.49485007])"
2234,4718,"array([-0.95517581,  1.47805591])"
2235,4721,"array([-0.95824989,  1.51951165])"
2236,4733,"array([-0.88336755,  1.52180167])"
2237,4740,"array([-0.87740383,  1.51953903])"
2238,4742,"array([-0.85297162,  1.47874335])"
2239,4751,"array([-0.90690131,  1.44200987])"
2240,4752,"array([-0.93686914,  1.45279159])"
2241,4755,"array([-0.88825434,  1.54454748])"
2242,4759,"array([-0.92596696,  1.46164163])"
2243,4760,"array([-0.94526768,  1.49699181])"
2244,4763,"array([-0.86556248,  1.46539341])"
2245,4764,"array([-0.88896533,  1.4512419 ])"
2246,4766,"array([-0.85988815,  1.49045534])"
2247,4767,"array([-0.85844892,  1.48273808])"
2248,4777,"array([-0.87558546,  1.51519794])"
2249,4781,"array([-0.94075677,  1.49286929])"
2250,4783,"array([-0.94100221,  1.43954055])"
2251,4789,"array([-0.87546496,  1.51406096])"
2252,4791,"array([-0.9617902,  1.4734984])"
2253,4795,"array([-0.8965954 ,  1.54034767])"
2254,4796,"array([-0.89593686,  1.52101325])"
2255,4797,"array([-0.96074925,  1.50157898])"
2256,4805,"array([-0.96741691,  1.48714673])"
2257,4807,"array([-0.94349028,  1.53337841])"
2258,4808,"array([-0.88817711,  1.49562146])"
2259,4813,"array([-0.93473729,  1.48684647])"
2260,4817,"array([-0.88878392,  1.49468052])"
2261,4827,"array([-0.88047502,  1.44103695])"
2262,4837,"array([-0.87846396,  1.52048793])"
2263,4841,"array([-0.90066358,  1.50924402])"
2264,4842,"array([-0.91016657,  1.51100545])"
2265,4848,"array([-0.83344255,  1.49411489])"
2266,4851,"array([-0.90824808,  1.44731808])"
2267,4855,"array([-0.93208259,  1.42788684])"
2268,4857,"array([-0.92018052,  1.41187267])"
2269,4860,"array([-0.93321519,  1.47871915])"
2270,4863,"array([-0.92586624,  1.45538421])"
2271,4864,"array([-0.85274342,  1.47083613])"
2272,4868,"array([-0.89980418,  1.50500549])"
2273,4871,"array([-0.86808039,  1.49331004])"
2274,4873,"array([-0.87575455,  1.50676637])"
2275,4875,"array([-0.9497685 ,  1.52414992])"
2276,4883,"array([-0.90143848,  1.43712623])"
2277,4884,"array([-0.94942431,  1.52920938])"
2278,4885,"array([-0.93446613,  1.45677846])"
2279,4886,"array([-0.94681085,  1.50298044])"
2280,4888,"array([-0.94688781,  1.44808337])"
2281,4889,"array([-0.93124498,  1.48240143])"
2282,4902,"array([-0.91453845,  1.53021889])"
2283,4904,"array([-0.85712379,  1.47902092])"
2284,4905,"array([-0.8988408 ,  1.50960846])"
2285,4907,"array([-0.93917192,  1.45313286])"
2286,4913,"array([-0.87572909,  1.49720803])"
2287,4915,"array([-0.88721431,  1.41915665])"
2288,4927,"array([-0.91769675,  1.44637022])"
2289,4932,"array([-0.86812737,  1.46327165])"
2290,4933,"array([-0.89743561,  1.5006912 ])"
2291,4940,"array([-0.90330485,  1.51071504])"
2292,4960,"array([-0.89329264,  1.50888874])"
2293,4973,"array([-0.97483451,  1.49547173])"
2294,4980,"array([-0.94565408,  1.53151187])"
2295,4981,"array([-0.88161389,  1.51905209])"
2296,4986,"array([-0.87832557,  1.48254393])"
2297,4995,"array([-0.9232422 ,  1.48924643])"
2298,4999,"array([-0.88731461,  1.53909589])"
2299,5004,"array([-0.92605671,  1.47292845])"
2300,5008,"array([-0.91818294,  1.418611  ])"
2301,5010,"array([-0.91661113,  1.52702009])"
2302,5012,"array([-0.87702608,  1.45185174])"
2303,5013,"array([-0.88989736,  1.51507098])"
2304,5014,"array([-0.92453001,  1.50344985])"
2305,5021,"array([-0.86504594,  1.45424874])"
2306,5027,"array([-0.8924991 ,  1.42746245])"
2307,5029,"array([-0.87118857,  1.44716727])"
2308,5030,"array([-0.95244381,  1.49038333])"
2309,5032,"array([-0.86238454,  1.45107185])"
2310,5033,"array([-0.94321051,  1.51935291])"
2311,5035,"array([-0.87502462,  1.4367518 ])"
2312,5037,"array([-0.87582134,  1.45786734])"
2313,5040,"array([-0.8816133 ,  1.50674937])"
2314,5048,"array([-0.92147624,  1.49099297])"
2315,5055,"array([-0.92010123,  1.47646254])"
2316,5064,"array([-0.85433632,  1.49450358])"
2317,5082,"array([-0.96194067,  1.50610591])"
2318,5091,"array([-0.90808224,  1.51586873])"
2319,5092,"array([-0.92891496,  1.50913467])"
2320,5100,"array([-0.94743184,  1.50823894])"
2321,5104,"array([-0.86143484,  1.45005053])"
2322,5109,"array([-0.89308682,  1.51558567])"
2323,5110,"array([-0.93852931,  1.53194384])"
2324,5112,"array([-0.944786  ,  1.52872588])"
2325,5114,"array([-0.93437678,  1.49449514])"
2326,5117,"array([-0.86735402,  1.50909312])"
2327,5121,"array([-0.94967835,  1.49163908])"
2328,5125,"array([-0.9229359 ,  1.50404493])"
2329,5126,"array([-0.90587745,  1.51762148])"
2330,5127,"array([-0.90683604,  1.54158131])"
2331,5128,"array([-0.93504725,  1.48047085])"
2332,5129,"array([-0.89772973,  1.52618095])"
2333,5130,"array([-0.88440946,  1.49893727])"
2334,5133,"array([-0.94206448,  1.46946192])"
2335,5134,"array([-0.92942668,  1.54099946])"
2336,5135,"array([-0.848639  ,  1.46747654])"
2337,5136,"array([-0.96519236,  1.4751975 ])"
2338,5138,"array([-0.89979159,  1.53350559])"
2339,5145,"array([-0.94725823,  1.51963681])"
2340,5154,"array([-0.92832421,  1.49610829])"
2341,5155,"array([-0.95430904,  1.48006187])"
2342,5158,"array([-0.89358497,  1.55693922])"
2343,5163,"array([-0.91642308,  1.50867348])"
2344,5166,"array([-0.9194294 ,  1.51612214])"
2345,5170,"array([-0.93396569,  1.45526636])"
2346,5177,"array([-0.95358568,  1.52753392])"
2347,5183,"array([-0.87396941,  1.51390661])"
2348,5185,"array([-0.91335951,  1.44797886])"
2349,5187,"array([-0.95205584,  1.46573533])"
2350,5189,"array([-0.94151269,  1.45897181])"
2351,5194,"array([-0.84365227,  1.51511821])"
2352,5195,"array([-0.92266585,  1.479506  ])"
2353,5200,"array([-0.85966329,  1.46642435])"
2354,5201,"array([-0.93895065,  1.46302372])"
2355,5203,"array([-0.88432349,  1.51187074])"
2356,5212,"array([-0.90629563,  1.41944386])"
2357,5218,"array([-0.94229133,  1.47654143])"
2358,5222,"array([-0.89585012,  1.50003502])"
2359,5234,"array([-0.93905985,  1.45689686])"
2360,5248,"array([-0.92479084,  1.49594861])"
2361,5249,"array([-0.90913936,  1.48358553])"
2362,5255,"array([-0.9005597 ,  1.43332199])"
2363,5264,"array([-0.92217831,  1.51247356])"
2364,5265,"array([-0.9068301 ,  1.46832908])"
2365,5267,"array([-0.89995643,  1.51029421])"
2366,5273,"array([-0.91824911,  1.47759617])"
2367,5275,"array([-0.91183172,  1.5015308 ])"
2368,5282,"array([-0.90953175,  1.44185119])"
2369,5284,"array([-0.94461236,  1.45525653])"
2370,5285,"array([-0.89952874,  1.43493103])"
2371,5286,"array([-0.86306563,  1.47230304])"
2372,5293,"array([-0.93794331,  1.53565452])"
2373,5295,"array([-0.89898774,  1.54587938])"
2374,5298,"array([-0.88679757,  1.50768587])"
2375,5301,"array([-0.96971436,  1.50594807])"
2376,5304,"array([-0.883415  ,  1.50399067])"
2377,5311,"array([-0.90752488,  1.51737127])"
2378,5330,"array([-0.93260179,  1.45475451])"
2379,5334,"array([-0.93344806,  1.44251554])"
2380,5352,"array([-0.96198852,  1.51333381])"
2381,5358,"array([-0.89985056,  1.43795377])"
2382,5360,"array([-0.9307372 ,  1.53058772])"
2383,5361,"array([-0.91471373,  1.43466783])"
2384,5363,"array([-0.89137949,  1.49560302])"
2385,5372,"array([-0.88266197,  1.51673429])"
2386,5374,"array([-0.8915841 ,  1.53038244])"
2387,5378,"array([-0.96115508,  1.508634  ])"
2388,5380,"array([-0.91017536,  1.42114266])"
2389,5383,"array([-0.90031521,  1.53816897])"
2390,5388,"array([-0.96299823,  1.46005591])"
2391,5394,"array([-0.95769319,  1.51294642])"
2392,5397,"array([-0.83602431,  1.50444044])"
2393,5401,"array([-0.90089674,  1.4577159 ])"
2394,5407,"array([-0.9029801 ,  1.47124052])"
2395,5410,"array([-0.92617801,  1.48655376])"
2396,5411,"array([-0.89357113,  1.49358989])"
2397,5420,"array([-0.90167371,  1.50704548])"
2398,5425,"array([-0.86713247,  1.51748456])"
2399,5426,"array([-0.92933152,  1.4533926 ])"
2400,5428,"array([-0.86767989,  1.48281984])"
2401,5448,"array([-0.86591828,  1.51708846])"
2402,5449,"array([-0.87796713,  1.52501485])"
2403,5451,"array([-0.87035514,  1.44267498])"
2404,5452,"array([-0.87355545,  1.44965639])"
2405,5456,"array([-0.92605165,  1.43833947])"
2406,5461,"array([-0.90578619,  1.45323097])"
2407,5465,"array([-0.96632057,  1.49972124])"
2408,5468,"array([-0.91855039,  1.44902557])"
2409,5486,"array([-0.94597502,  1.44310317])"
2410,5492,"array([-0.90690587,  1.5215707 ])"
2411,5516,"array([-0.90390095,  1.50543172])"
2412,5519,"array([-0.92485738,  1.48268585])"
2413,5522,"array([-0.8780526 ,  1.48336051])"
2414,5527,"array([-0.86548826,  1.49143055])"
2415,5529,"array([-0.94899919,  1.47210451])"
2416,5530,"array([-0.92902202,  1.4645428 ])"
2417,5533,"array([-0.91651232,  1.45372817])"
2418,5534,"array([-0.87448494,  1.49680084])"
2419,5535,"array([-0.86346391,  1.45286843])"
2420,5536,"array([-0.8926009 ,  1.52226992])"
2421,5537,"array([-0.93214445,  1.48689957])"
2422,5538,"array([-0.96848423,  1.49066889])"
2423,5539,"array([-0.9381731 ,  1.47231285])"
2424,5542,"array([-0.9496561 ,  1.49826342])"
2425,5549,"array([-0.88044619,  1.49109473])"
2426,5550,"array([-0.89975916,  1.49641229])"
2427,5551,"array([-0.87098983,  1.49682955])"
2428,5556,"array([-0.89289419,  1.45311939])"
2429,5558,"array([-0.91992098,  1.48251331])"
2430,5561,"array([-0.86770945,  1.51040756])"
2431,5568,"array([-0.87641789,  1.44877625])"
2432,5569,"array([-0.88675252,  1.51925024])"
2433,5570,"array([-0.89667639,  1.44338307])"
2434,5577,"array([-0.88797514,  1.50833059])"
2435,5579,"array([-0.86528683,  1.47668579])"
2436,5588,"array([-0.90105713,  1.50787722])"
2437,5590,"array([-0.92122415,  1.53938218])"
2438,5598,"array([-0.86404624,  1.44853753])"
2439,5600,"array([-0.92103177,  1.51533302])"
2440,5604,"array([-0.90102983,  1.54645934])"
2441,5607,"array([-0.91348441,  1.42428634])"
2442,5609,"array([-0.86949955,  1.50809712])"
2443,5613,"array([-0.92168555,  1.47842336])"
2444,5617,"array([-0.92758513,  1.46538105])"
2445,5632,"array([-0.91248517,  1.44146408])"
2446,5637,"array([-0.93290119,  1.46725135])"
2447,5638,"array([-0.95179486,  1.46824496])"
2448,5647,"array([-0.86486168,  1.46778285])"
2449,5648,"array([-0.92648819,  1.46929046])"
2450,5651,"array([-0.93955947,  1.4870413 ])"
2451,5653,"array([-0.88121217,  1.54396944])"
2452,5672,"array([-0.8891203 ,  1.44395448])"
2453,5673,"array([-0.93418336,  1.44704671])"
2454,5686,"array([-0.91705528,  1.45468851])"
2455,5695,"array([-0.86978456,  1.48161469])"
2456,5696,"array([-0.95468113,  1.4659846 ])"
2457,5700,"array([-0.90579318,  1.50450376])"
2458,5701,"array([-0.94494512,  1.51646758])"
2459,5706,"array([-0.85158864,  1.48193622])"
2460,5710,"array([-0.95555549,  1.4682178 ])"
2461,5712,"array([-0.93132739,  1.48973266])"
2462,5720,"array([-0.94499892,  1.51049057])"
2463,5721,"array([-0.92219475,  1.49797291])"
2464,5744,"array([-0.87952431,  1.48075807])"
2465,5748,"array([-0.95573192,  1.49439172])"
2466,5750,"array([-0.91842145,  1.50489719])"
2467,5755,"array([-0.83560791,  1.4690251 ])"
2468,5783,"array([-0.86027035,  1.45316476])"
2469,5791,"array([-0.8845523 ,  1.52121385])"
2470,5795,"array([-0.93593336,  1.44778012])"
2471,5809,"array([-0.89589926,  1.4240157 ])"
2472,5822,"array([-0.90856677,  1.43411121])"
2473,5836,"array([-0.96601084,  1.47362692])"
2474,5877,"array([-0.84647356,  1.47544307])"
2475,5881,"array([-0.90537083,  1.53559103])"
2476,5882,"array([-0.85876632,  1.4294261 ])"
2477,5908,"array([-0.8390866 ,  1.49760179])"
2478,5915,"array([-0.90357907,  1.46909457])"
2479,5917,"array([-0.91846945,  1.51062683])"
2480,5920,"array([-0.90509969,  1.50739384])"
2481,5921,"array([-0.91529773,  1.47225767])"
2482,5926,"array([-0.85727283,  1.50691723])"
2483,5931,"array([-0.94984343,  1.48200403])"
2484,5937,"array([-0.8866672 ,  1.51666549])"
2485,5938,"array([-0.92202567,  1.47053356])"
2486,5941,"array([-0.8978533 ,  1.51062351])"
2487,5956,"array([-0.90140624,  1.51228253])"
2488,5963,"array([-0.91582769,  1.516717  ])"
2489,5968,"array([-0.96383268,  1.4998043 ])"
2490,5969,"array([-0.87343295,  1.52869119])"
2491,5971,"array([-0.88415644,  1.54456444])"
2492,5973,"array([-0.88675142,  1.52929592])"
2493,5980,"array([-0.88497031,  1.4594356 ])"
2494,5982,"array([-0.84491857,  1.48290435])"
2495,5983,"array([-0.94544491,  1.47032773])"
2496,6005,"array([-0.84750944,  1.48223975])"
2497,6006,"array([-0.90854849,  1.52993617])"
2498,6011,"array([-0.89786942,  1.52048954])"
2499,6030,"array([-0.88762542,  1.45350345])"
2500,6032,"array([-0.90872966,  1.50381223])"
2501,6052,"array([-0.878931  ,  1.51647158])"
2502,6053,"array([-0.94627914,  1.47938141])"
2503,6069,"array([-0.93891661,  1.49636097])"
2504,6071,"array([-0.91828923,  1.46008823])"
2505,6074,"array([-0.92913601,  1.49792634])"
2506,6077,"array([-0.89602779,  1.51407409])"
2507,6086,"array([-0.88447122,  1.45340454])"
2508,6087,"array([-0.85922417,  1.47708179])"
2509,6093,"array([-0.87242042,  1.5090377 ])"
2510,6095,"array([-0.9256404,  1.4984935])"
2511,6096,"array([-0.9105452 ,  1.47759381])"
2512,6098,"array([-0.94218646,  1.47335473])"
2513,6099,"array([-0.86078277,  1.46898959])"
2514,6105,"array([-0.89458265,  1.45148345])"
2515,6123,"array([-0.86521542,  1.48187455])"
2516,6127,"array([-0.94109655,  1.44629136])"
2517,6128,"array([-0.88345158,  1.47187661])"
2518,6136,"array([-0.88299171,  1.4966717 ])"
2519,6137,"array([-0.91948656,  1.46135814])"
2520,6138,"array([-0.93302648,  1.46246467])"
2521,6141,"array([-0.91479992,  1.49812845])"
2522,6142,"array([-0.90319678,  1.51235172])"
2523,6143,"array([-0.89262747,  1.46430075])"
2524,6146,"array([-0.94378069,  1.43451213])"
2525,6148,"array([-0.92482788,  1.54527073])"
2526,6159,"array([-0.92715199,  1.44448357])"
2527,6170,"array([-0.9146346 ,  1.51019854])"
2528,6182,"array([-0.84387817,  1.49372202])"
2529,6184,"array([-0.89727641,  1.49128334])"
2530,6185,"array([-0.92866823,  1.46735625])"
2531,6191,"array([-0.90734175,  1.43326003])"
2532,6192,"array([-0.94494062,  1.43985948])"
2533,6206,"array([-0.94067603,  1.49489728])"
2534,6212,"array([-0.87659457,  1.50318361])"
2535,6226,"array([-0.87904065,  1.46244914])"
2536,6230,"array([-0.84921489,  1.48505983])"
2537,6232,"array([-0.94235017,  1.49987162])"
2538,6234,"array([-0.95010789,  1.44752492])"
2539,6243,"array([-0.89945715,  1.53004419])"
2540,6247,"array([-0.85960163,  1.49237621])"
2541,6249,"array([-0.90121173,  1.53076292])"
2542,6257,"array([-0.87940755,  1.4526562 ])"
2543,6258,"array([-0.87498924,  1.44006014])"
2544,6259,"array([-0.88161659,  1.51764751])"
2545,6261,"array([-0.89195414,  1.46620547])"
2546,6265,"array([-0.89690131,  1.43744696])"
2547,6266,"array([-0.91554257,  1.47017781])"
2548,6273,"array([-0.93262287,  1.49923254])"
2549,6275,"array([-0.86808219,  1.45405057])"
2550,6276,"array([-0.96117512,  1.48879318])"
2551,6290,"array([-0.93931195,  1.50537027])"
2552,6293,"array([-0.90703236,  1.50593464])"
2553,6294,"array([-0.92062789,  1.49237769])"
2554,6295,"array([-0.88654456,  1.50249273])"
2555,6297,"array([-0.88833346,  1.49757061])"
2556,6334,"array([-0.85760535,  1.48445934])"
2557,6338,"array([-0.91366491,  1.43055387])"
2558,6343,"array([-0.90623441,  1.4405397 ])"
2559,6347,"array([-0.88030259,  1.4973842 ])"
2560,6354,"array([-0.90940287,  1.51629704])"
2561,6362,"array([-0.91732484,  1.50587057])"
2562,6366,"array([-0.86093697,  1.46038712])"
2563,6376,"array([-0.88729731,  1.4658394 ])"
2564,6379,"array([-0.95988223,  1.50642962])"
2565,6386,"array([-0.90931244,  1.50692798])"
2566,6389,"array([-0.95131754,  1.49214777])"
2567,6397,"array([-0.92805101,  1.44791227])"
2568,6401,"array([-0.91155294,  1.49591636])"
2569,6405,"array([-0.9371256 ,  1.45572008])"
2570,6413,"array([-0.90445899,  1.51000568])"
2571,6425,"array([-0.85663672,  1.51979266])"
2572,6429,"array([-0.942158  ,  1.45672697])"
2573,6433,"array([-0.88124423,  1.45074624])"
2574,6435,"array([-0.86821596,  1.52409057])"
2575,6440,"array([-0.92738242,  1.46778206])"
2576,6444,"array([-0.91580635,  1.43208946])"
2577,6451,"array([-0.9146848,  1.5380992])"
2578,6456,"array([-0.92355145,  1.48768429])"
2579,6472,"array([-0.86162079,  1.48716638])"
2580,6473,"array([-0.87985615,  1.51568485])"
2581,6474,"array([-0.94187761,  1.49645296])"
2582,6478,"array([-0.93457187,  1.51376801])"
2583,6482,"array([-0.93232753,  1.47801186])"
2584,6483,"array([-0.95190486,  1.47646222])"
2585,6489,"array([-0.92999648,  1.50825831])"
2586,6490,"array([-0.93527017,  1.52354048])"
2587,6500,"array([-0.91193884,  1.52341686])"
2588,6506,"array([-0.95040626,  1.50961683])"
2589,6508,"array([-0.85381996,  1.46215598])"
2590,6519,"array([-0.87280824,  1.51073544])"
2591,6524,"array([-0.93535613,  1.49281084])"
2592,6541,"array([-0.89488623,  1.52572161])"
2593,6553,"array([-0.91736309,  1.52815086])"
2594,6554,"array([-0.95065431,  1.44119301])"
2595,6566,"array([-0.94232377,  1.50975829])"
2596,6568,"array([-0.93702106,  1.52440145])"
2597,6574,"array([-0.8918535 ,  1.51526514])"
2598,6576,"array([-0.88874098,  1.50681333])"
2599,6581,"array([-0.91528343,  1.49093662])"
2600,6583,"array([-0.94548379,  1.46342996])"
2601,6586,"array([-0.94125111,  1.53478563])"
2602,6594,"array([-0.94680846,  1.52952527])"
2603,6599,"array([-0.85390188,  1.51447295])"
2604,6602,"array([-0.94661608,  1.48800404])"
2605,6609,"array([-0.8490755 ,  1.43634201])"
2606,6614,"array([-0.84854269,  1.47292569])"
2607,6624,"array([-0.92634799,  1.44292555])"
2608,6626,"array([-0.92206791,  1.47492256])"
2609,6635,"array([-0.90830191,  1.50723116])"
2610,6666,"array([-0.93406586,  1.45381958])"
2611,6672,"array([-0.85188825,  1.5019403 ])"
2612,6673,"array([-0.91096208,  1.50429569])"
2613,6675,"array([-0.87057019,  1.45340479])"
2614,6676,"array([-0.95360334,  1.47046027])"
2615,6678,"array([-0.9316758 ,  1.51786614])"
2616,6682,"array([-0.90839177,  1.52156298])"
2617,6685,"array([-0.89813838,  1.49848774])"
2618,6703,"array([-0.85845184,  1.47968963])"
2619,6708,"array([-0.90843231,  1.46596932])"
2620,6723,"array([-0.85103276,  1.5185616 ])"
2621,6729,"array([-0.91383162,  1.49780733])"
2622,6731,"array([-0.95697918,  1.45743613])"
2623,6735,"array([-0.86931054,  1.45619882])"
2624,6737,"array([-0.94201188,  1.52140759])"
2625,6762,"array([-0.91120102,  1.44411688])"
2626,6764,"array([-0.90812443,  1.43781799])"
2627,6770,"array([-0.90922262,  1.41906646])"
2628,6771,"array([-0.91153845,  1.45642165])"
2629,6772,"array([-0.85721833,  1.46446012])"
2630,6782,"array([-0.86756279,  1.50683862])"
2631,6789,"array([-0.93068229,  1.48440485])"
2632,6814,"array([-0.94164169,  1.46555372])"
2633,6823,"array([-0.9265126 ,  1.45633784])"
2634,6830,"array([-0.86067577,  1.4810372 ])"
2635,6832,"array([-0.90278199,  1.52602908])"
2636,6839,"array([-0.86258732,  1.52326255])"
2637,6841,"array([-0.87535557,  1.5200426 ])"
2638,6851,"array([-0.97011092,  1.48983933])"
2639,6856,"array([-0.93201432,  1.50045904])"
2640,6882,"array([-0.89148384,  1.4415777 ])"
2641,6887,"array([-0.93797018,  1.50846057])"
2642,6892,"array([-0.86612415,  1.45893892])"
2643,6893,"array([-0.87157322,  1.51966776])"
2644,6894,"array([-0.93798149,  1.48814876])"
