# index, name, _pos
3158,1799,"array([4.19346146, 0.98530146])"
3159,1800,"array([4.18275263, 0.97632593])"
3160,1824,"array([4.19140405, 0.96719778])"
3161,1825,"array([4.20007905, 0.96080116])"
3162,1830,"array([4.18539819, 0.97251458])"
3163,1849,"array([4.1896514 , 0.97329215])"
3164,1850,"array([4.18311396, 0.98212599])"
3165,1851,"array([4.19591159, 0.96091198])"
3166,1852,"array([4.19789384, 0.97576393])"
3167,1855,"array([4.20172707, 0.9656215 ])"
3168,1859,"array([4.18801713, 0.95704032])"
3169,1863,"array([4.19958614, 0.96176016])"
3170,1871,"array([4.20254293, 0.96530235])"
3171,1875,"array([4.19509883, 0.96015226])"
3172,1880,"array([4.19161914, 0.96860988])"
3173,1882,"array([4.20730961, 0.96702953])"
3174,1906,"array([4.18813407, 0.96306513])"
3175,1907,"array([4.19377921, 0.96429545])"
3176,1916,"array([4.19408853, 0.98138333])"
3177,1932,"array([4.19511086, 0.9693205 ])"
3178,1933,"array([4.21046543, 0.9749964 ])"
3179,1965,"array([4.18583842, 0.98817742])"
3180,1979,"array([4.17481139, 0.96203673])"
3181,1982,"array([4.19854401, 0.96369592])"
3182,1989,"array([4.19413604, 0.95890707])"
3183,2005,"array([4.19471083, 0.96094832])"
3184,2011,"array([4.2068033 , 0.96888803])"
3185,2012,"array([4.19569545, 0.99173068])"
3186,2021,"array([4.1932395 , 0.96445758])"
3187,2024,"array([4.21014989, 0.96771058])"
3188,2027,"array([4.19312286, 0.99208386])"
3189,2063,"array([4.18683293, 0.96976026])"
3190,2064,"array([4.19458834, 0.95879499])"
3191,2066,"array([4.19214351, 0.9648296 ])"
3192,2074,"array([4.1748514 , 0.98392665])"
3193,2079,"array([4.19905311, 0.96942072])"
3194,2116,"array([4.17568416, 0.9849737 ])"
3195,2118,"array([4.2067265 , 0.97943266])"
3196,2132,"array([4.19349566, 0.96025503])"
3197,2152,"array([4.1935793 , 0.97629776])"
3198,2153,"array([4.19771384, 0.97958506])"
3199,2163,"array([4.2007615 , 0.97168209])"
3200,2176,"array([4.19371275, 0.95501798])"
3201,2186,"array([4.17444224, 0.97097983])"
3202,2188,"array([4.19426594, 0.95742284])"
3203,2190,"array([4.19421426, 0.9685889 ])"
3204,2205,"array([4.17738244, 0.9676035 ])"
3205,2216,"array([4.18964366, 0.98527134])"
3206,2221,"array([4.1863245 , 0.98704598])"
3207,2254,"array([4.18288674, 0.97394946])"
3208,2262,"array([4.19604334, 0.95791347])"
3209,2265,"array([4.18674   , 0.97063447])"
3210,2268,"array([4.19079263, 0.96833439])"
3211,2270,"array([4.19479851, 0.97162918])"
3212,2294,"array([4.20305121, 0.95726461])"
3213,2296,"array([4.19563483, 0.97342938])"
3214,2307,"array([4.20073083, 0.95868195])"
3215,2316,"array([4.20270679, 0.9661574 ])"
3216,2321,"array([4.1935581 , 0.96865048])"
3217,2322,"array([4.18215727, 0.98704559])"
3218,2337,"array([4.17200605, 0.97013174])"
3219,2340,"array([4.1997682 , 0.96603332])"
3220,2342,"array([4.19013569, 0.97084857])"
3221,2367,"array([4.18481218, 0.96092969])"
3222,2370,"array([4.19487551, 0.99131401])"
3223,2417,"array([4.20673548, 0.97105099])"
3224,2426,"array([4.19430156, 0.97098532])"
3225,2428,"array([4.18411212, 0.99114321])"
3226,2439,"array([4.20680015, 0.97270785])"
3227,2443,"array([4.19472261, 0.96962102])"
3228,2447,"array([4.19724765, 0.96796137])"
3229,2449,"array([4.20235469, 0.98058494])"
3230,2458,"array([4.1967638 , 0.96343777])"
3231,2459,"array([4.19529728, 0.96100055])"
3232,2464,"array([4.1961383 , 0.97281578])"
3233,2466,"array([4.19364386, 0.99002265])"
3234,2470,"array([4.20837464, 0.96363678])"
3235,2477,"array([4.19066305, 0.99185896])"
3236,2482,"array([4.20078647, 0.97620414])"
3237,2483,"array([4.20259589, 0.96870869])"
3238,2507,"array([4.19539403, 0.96514224])"
3239,2518,"array([4.19406064, 0.96908451])"
3240,2532,"array([4.1796073 , 0.96285319])"
3241,2547,"array([4.20560448, 0.9585008 ])"
3242,2557,"array([4.2003758 , 0.97146061])"
3243,2583,"array([4.19580966, 0.98385807])"
3244,2615,"array([4.19153886, 0.96808194])"
3245,2631,"array([4.1908935 , 0.95727513])"
3246,2656,"array([4.19536537, 0.97114168])"
3247,2662,"array([4.185538  , 0.97754878])"
3248,2670,"array([4.18996989, 0.96916042])"
3249,2677,"array([4.20728728, 0.96131974])"
3250,2692,"array([4.2000527 , 0.95700764])"
3251,2694,"array([4.20807567, 0.96477685])"
3252,2696,"array([4.18721108, 0.97276022])"
3253,2697,"array([4.19254833, 0.95732014])"
3254,2706,"array([4.18887482, 0.9800804 ])"
3255,2710,"array([4.18851898, 0.95838409])"
3256,2727,"array([4.19894893, 0.98321054])"
3257,2744,"array([4.20099764, 0.96979753])"
3258,2750,"array([4.18545003, 0.98348568])"
3259,2751,"array([4.19984426, 0.97971563])"
3260,2758,"array([4.18540986, 0.95431166])"
3261,2772,"array([4.17969821, 0.97191389])"
3262,2774,"array([4.1852223 , 0.96471472])"
3263,2776,"array([4.18093054, 0.98936842])"
3264,2784,"array([4.18849143, 0.99322314])"
3265,2791,"array([4.18322329, 0.98653953])"
3266,2811,"array([4.20236221, 0.97219234])"
3267,2813,"array([4.20459963, 0.96323433])"
3268,2835,"array([4.1924442 , 0.97069355])"
3269,2852,"array([4.19767146, 0.97308728])"
3270,2874,"array([4.19501511, 0.96609536])"
3271,2883,"array([4.19029475, 0.95605211])"
3272,2907,"array([4.19337553, 0.95868398])"
3273,2911,"array([4.21340407, 0.97055547])"
3274,2912,"array([4.19071416, 0.96766169])"
3275,2913,"array([4.17821521, 0.97233753])"
3276,2918,"array([4.1815546 , 0.98833144])"
3277,2925,"array([4.19509002, 0.95469833])"
3278,2932,"array([4.19720132, 0.98637752])"
3279,2946,"array([4.19085978, 0.99121703])"
3280,2949,"array([4.17373617, 0.98034492])"
3281,2950,"array([4.1901923 , 0.96465587])"
3282,2952,"array([4.19007352, 0.98993313])"
3283,2965,"array([4.18772688, 0.96202802])"
3284,2971,"array([4.1863824 , 0.97592322])"
3285,2982,"array([4.18263023, 0.98579629])"
3286,2983,"array([4.18185918, 0.98445601])"
3287,2984,"array([4.20079429, 0.97120006])"
3288,2986,"array([4.19008474, 0.99207941])"
3289,2989,"array([4.1961161 , 0.97158517])"
3290,3006,"array([4.1995868 , 0.97179675])"
3291,3010,"array([4.20199348, 0.95593406])"
3292,3011,"array([4.19912624, 0.96853833])"
3293,3012,"array([4.20040477, 0.95246119])"
3294,3013,"array([4.19573879, 0.99032342])"
3295,3014,"array([4.19717186, 0.96631342])"
3296,3030,"array([4.2021622 , 0.97864504])"
3297,3039,"array([4.19928959, 0.95936676])"
3298,3040,"array([4.201594  , 0.97847629])"
3299,3055,"array([4.18821265, 0.96464728])"
3300,3067,"array([4.20616532, 0.98299441])"
3301,3068,"array([4.18094385, 0.97249446])"
3302,3069,"array([4.19371358, 0.99173459])"
3303,3077,"array([4.18885111, 0.98213415])"
3304,3092,"array([4.18463851, 0.96281841])"
3305,3107,"array([4.17936607, 0.97541376])"
3306,3122,"array([4.19504292, 0.95753256])"
3307,3128,"array([4.19443156, 0.98770147])"
3308,3138,"array([4.18726501, 0.95542104])"
3309,3157,"array([4.19111499, 0.96058367])"
3310,3175,"array([4.18721686, 0.97400877])"
3311,3195,"array([4.19273406, 0.98002889])"
3312,3199,"array([4.19436338, 0.97447084])"
3313,3206,"array([4.18089172, 0.99224571])"
3314,3213,"array([4.18562681, 0.9917642 ])"
3315,3218,"array([4.18095454, 0.9855266 ])"
3316,3219,"array([4.17324791, 0.98075291])"
3317,3241,"array([4.17992639, 0.98576068])"
3318,3242,"array([4.19553233, 0.9575331 ])"
3319,3248,"array([4.18123365, 0.98746003])"
3320,3258,"array([4.17521997, 0.98094532])"
3321,3260,"array([4.1763728 , 0.97149959])"
3322,3272,"array([4.18921565, 0.98452527])"
3323,3275,"array([4.1878234 , 0.98200656])"
3324,3291,"array([4.19106673, 0.95219618])"
3325,3306,"array([4.20580495, 0.97011134])"
3326,3319,"array([4.189091 , 0.9912267])"
3327,3321,"array([4.17287178, 0.97998452])"
3328,3326,"array([4.19186807, 0.96922993])"
3329,3346,"array([4.20905511, 0.97115554])"
3330,3386,"array([4.1998152 , 0.96781887])"
3331,3392,"array([4.185817  , 0.96957735])"
3332,3415,"array([4.1817086 , 0.97049636])"
3333,3421,"array([4.20623141, 0.96126786])"
3334,3422,"array([4.18611655, 0.98445801])"
3335,3425,"array([4.190636 , 0.9635138])"
3336,3436,"array([4.20298659, 0.9618626 ])"
3337,3438,"array([4.20219602, 0.95825047])"
3338,3464,"array([4.18192272, 0.97993608])"
3339,3468,"array([4.18912232, 0.98396635])"
3340,3470,"array([4.20478265, 0.98439257])"
3341,3479,"array([4.18870847, 0.9565803 ])"
3342,3484,"array([4.18773663, 0.9575465 ])"
3343,3487,"array([4.18768378, 0.96528255])"
3344,3491,"array([4.19838087, 0.95653025])"
3345,3508,"array([4.17824823, 0.970083  ])"
3346,3511,"array([4.18454946, 0.95527227])"
3347,3514,"array([4.19888794, 0.95812953])"
3348,3516,"array([4.19728973, 0.96107579])"
3349,3532,"array([4.20289594, 0.9596344 ])"
3350,3534,"array([4.19311312, 0.9740299 ])"
3351,3535,"array([4.1786409 , 0.98460774])"
3352,3543,"array([4.20569488, 0.95893376])"
3353,3544,"array([4.18901019, 0.98874928])"
3354,3551,"array([4.17324948, 0.97755492])"
3355,3552,"array([4.1916848 , 0.99040008])"
3356,3573,"array([4.19016858, 0.9592271 ])"
3357,3579,"array([4.17902889, 0.98509986])"
3358,3580,"array([4.17767607, 0.97627414])"
3359,3583,"array([4.18609854, 0.97023907])"
3360,3593,"array([4.20960417, 0.96483641])"
3361,3601,"array([4.19367735, 0.99331178])"
3362,3607,"array([4.19286165, 0.9914242 ])"
3363,3622,"array([4.19451135, 0.97179023])"
3364,3626,"array([4.19509594, 0.97503736])"
3365,3657,"array([4.19459683, 0.98958056])"
3366,3665,"array([4.19916289, 0.97668266])"
3367,3667,"array([4.18498375, 0.99039764])"
3368,3677,"array([4.18211077, 0.98849729])"
3369,3679,"array([4.18857062, 0.96684537])"
3370,3685,"array([4.1937523 , 0.99235401])"
3371,3692,"array([4.18711277, 0.95976591])"
3372,3694,"array([4.18726025, 0.97171182])"
3373,3718,"array([4.20420041, 0.97537066])"
3374,3724,"array([4.1931792 , 0.97138133])"
3375,3733,"array([4.19167549, 0.97342774])"
3376,3736,"array([4.19769984, 0.96937976])"
3377,3738,"array([4.18440149, 0.95984857])"
3378,3741,"array([4.20006027, 0.97050841])"
3379,3759,"array([4.18112241, 0.99145957])"
3380,3774,"array([4.18687423, 0.956647  ])"
3381,3775,"array([4.17949419, 0.97991512])"
3382,3787,"array([4.18892385, 0.96864771])"
3383,3794,"array([4.18524238, 0.98055721])"
3384,3796,"array([4.1782143 , 0.98511002])"
3385,3798,"array([4.18638559, 0.96183607])"
3386,3800,"array([4.17942176, 0.98042302])"
3387,3808,"array([4.20121165, 0.97431441])"
3388,3813,"array([4.19480923, 0.97242464])"
3389,3814,"array([4.20037444, 0.96139895])"
3390,3819,"array([4.19035862, 0.97327732])"
3391,3822,"array([4.17749698, 0.97838904])"
3392,3825,"array([4.19990322, 0.98390242])"
3393,3828,"array([4.17792993, 0.98286726])"
3394,3831,"array([4.20384195, 0.96281719])"
3395,3853,"array([4.19441868, 0.95982624])"
3396,3874,"array([4.17857309, 0.9887419 ])"
3397,3890,"array([4.17387161, 0.9835934 ])"
3398,3899,"array([4.18281852, 0.99104351])"
3399,3909,"array([4.1998812 , 0.96361617])"
3400,3928,"array([4.1813245, 0.9629297])"
3401,3932,"array([4.17711766, 0.98651676])"
3402,3939,"array([4.19888829, 0.96705813])"
3403,3947,"array([4.20058826, 0.96115793])"
3404,3949,"array([4.18520053, 0.96932503])"
3405,3956,"array([4.18434227, 0.98916088])"
3406,3967,"array([4.20682562, 0.96712194])"
3407,3971,"array([4.18338917, 0.9893107 ])"
3408,3983,"array([4.19822581, 0.9828342 ])"
3409,3987,"array([4.18247329, 0.97197599])"
3410,3989,"array([4.19231352, 0.97459246])"
3411,4012,"array([4.19425208, 0.99273249])"
3412,4017,"array([4.21141361, 0.96568741])"
3413,4025,"array([4.18873366, 0.96118438])"
3414,4027,"array([4.18274284, 0.97294799])"
3415,4032,"array([4.17858927, 0.98791264])"
3416,4039,"array([4.19196851, 0.97176222])"
3417,4048,"array([4.19707023, 0.97346634])"
3418,4059,"array([4.18620384, 0.98091842])"
3419,4072,"array([4.18340135, 0.98832268])"
3420,4080,"array([4.17839312, 0.96733836])"
3421,4085,"array([4.18138217, 0.96540661])"
3422,4096,"array([4.19511487, 0.97737091])"
3423,4102,"array([4.20659933, 0.9697494 ])"
3424,4110,"array([4.20138556, 0.98536979])"
3425,4112,"array([4.19856174, 0.96305923])"
3426,4114,"array([4.19550066, 0.97036986])"
3427,4123,"array([4.19262862, 0.96201705])"
3428,4133,"array([4.19543276, 0.9822252 ])"
3429,4141,"array([4.19552397, 0.97151147])"
3430,4149,"array([4.19505823, 0.9563653 ])"
3431,4154,"array([4.18024641, 0.9911805 ])"
3432,4157,"array([4.19718134, 0.97383764])"
3433,4166,"array([4.19027064, 0.95566446])"
3434,4170,"array([4.20345994, 0.96853081])"
3435,4179,"array([4.17681316, 0.95822856])"
3436,4197,"array([4.1904461 , 0.98055945])"
3437,4201,"array([4.18422302, 0.98083369])"
3438,4219,"array([4.17711832, 0.98922777])"
3439,4222,"array([4.17682905, 0.98262535])"
3440,4223,"array([4.20195185, 0.98694178])"
3441,4229,"array([4.18706934, 0.98989291])"
3442,4246,"array([4.2021085 , 0.95923951])"
3443,4250,"array([4.1962664 , 0.97329515])"
3444,4257,"array([4.18162017, 0.97088161])"
3445,4269,"array([4.17890439, 0.97051671])"
3446,4282,"array([4.19507935, 0.99193033])"
3447,4291,"array([4.19644207, 0.97258602])"
3448,4293,"array([4.19989663, 0.96719277])"
3449,4295,"array([4.17916912, 0.97176051])"
3450,4317,"array([4.19924996, 0.9740841 ])"
3451,4323,"array([4.20032828, 0.98273837])"
3452,4324,"array([4.18829857, 0.97154269])"
3453,4328,"array([4.18836232, 0.98088195])"
3454,4369,"array([4.20090566, 0.96677061])"
3455,4380,"array([4.18120466, 0.98657262])"
3456,4415,"array([4.18776437, 0.98949822])"
3457,4447,"array([4.18042204, 0.9858159 ])"
3458,4457,"array([4.19021829, 0.97215246])"
3459,4471,"array([4.19227867, 0.96575037])"
3460,4505,"array([4.19601166, 0.96884214])"
3461,4507,"array([4.17996212, 0.97970486])"
3462,4514,"array([4.19258123, 0.99268393])"
3463,4530,"array([4.19677415, 0.98176101])"
3464,4531,"array([4.2048289 , 0.97137169])"
3465,4538,"array([4.19183499, 0.96054943])"
3466,4540,"array([4.18992688, 0.99348676])"
3467,4548,"array([4.18198859, 0.95695066])"
3468,4550,"array([4.1945152 , 0.95956454])"
3469,4551,"array([4.19135764, 0.97267017])"
3470,4560,"array([4.19229789, 0.99017725])"
3471,4584,"array([4.18427827, 0.97139624])"
3472,4599,"array([4.19582577, 0.97039759])"
3473,4608,"array([4.18852471, 0.96055995])"
3474,4614,"array([4.18099904, 0.9513996 ])"
3475,4631,"array([4.18393931, 0.98807668])"
3476,4667,"array([4.18335943, 0.9754189 ])"
3477,4670,"array([4.19459022, 0.96592689])"
3478,4674,"array([4.18612206, 0.97540916])"
3479,4678,"array([4.20234207, 0.95666235])"
3480,4679,"array([4.1893804 , 0.98642753])"
3481,4683,"array([4.18763471, 0.96572478])"
3482,4684,"array([4.18749348, 0.97429014])"
3483,4692,"array([4.19059309, 0.98907763])"
3484,4703,"array([4.17322978, 0.98203549])"
3485,4712,"array([4.18178867, 0.97256377])"
3486,4717,"array([4.21270431, 0.97056163])"
3487,4730,"array([4.1802682 , 0.98651349])"
3488,4733,"array([4.19706812, 0.97418596])"
3489,4750,"array([4.18367002, 0.98883745])"
3490,4773,"array([4.18298189, 0.98795296])"
3491,4782,"array([4.17645062, 0.97334878])"
3492,4796,"array([4.18362864, 0.96008519])"
3493,4797,"array([4.19366926, 0.95197071])"
3494,4801,"array([4.18754105, 0.984196  ])"
3495,4802,"array([4.1933252 , 0.99061154])"
3496,4805,"array([4.20462784, 0.96860483])"
3497,4811,"array([4.18881863, 0.95861992])"
3498,4835,"array([4.17361508, 0.96581602])"
3499,4847,"array([4.18867477, 0.97954517])"
3500,4850,"array([4.18250016, 0.9926612 ])"
3501,4860,"array([4.19143559, 0.96059482])"
3502,4862,"array([4.19450235, 0.99345373])"
3503,4864,"array([4.19014305, 0.95644349])"
3504,4869,"array([4.20102104, 0.95850985])"
3505,4876,"array([4.17354246, 0.98286934])"
3506,4880,"array([4.19389861, 0.98427768])"
3507,4883,"array([4.17453035, 0.98099469])"
3508,4884,"array([4.19254144, 0.97943806])"
3509,4904,"array([4.19316598, 0.96658681])"
3510,4909,"array([4.18637029, 0.9917944 ])"
3511,4921,"array([4.19401998, 0.97132298])"
3512,4924,"array([4.1954441 , 0.97598029])"
3513,4926,"array([4.17846388, 0.98677822])"
3514,4935,"array([4.21283927, 0.97867978])"
3515,4948,"array([4.17918677, 0.95751493])"
3516,4952,"array([4.18489678, 0.99383201])"
3517,4955,"array([4.18424989, 0.9875319 ])"
3518,4957,"array([4.18737516, 0.97097832])"
3519,4960,"array([4.18899359, 0.95161976])"
3520,4961,"array([4.17794773, 0.98979986])"
3521,4974,"array([4.2078911 , 0.96860977])"
3522,4996,"array([4.19925721, 0.95674017])"
3523,5013,"array([4.19311267, 0.9896358 ])"
3524,5022,"array([4.19213203, 0.96865247])"
3525,5024,"array([4.20224447, 0.9586366 ])"
3526,5035,"array([4.19595919, 0.97337336])"
3527,5053,"array([4.19128484, 0.96674144])"
3528,5055,"array([4.18227944, 0.95835858])"
3529,5069,"array([4.18472763, 0.96936592])"
3530,5115,"array([4.20775182, 0.96791099])"
3531,5144,"array([4.20122484, 0.96385256])"
3532,5205,"array([4.20384022, 0.96704954])"
3533,5217,"array([4.18924118, 0.99066093])"
3534,5239,"array([4.20510841, 0.96490594])"
3535,5243,"array([4.20588029, 0.96200767])"
3536,5265,"array([4.20144779, 0.95911456])"
3537,5297,"array([4.18282797, 0.96407798])"
3538,5322,"array([4.1912519 , 0.97220066])"
3539,5330,"array([4.20903666, 0.97742509])"
3540,5331,"array([4.18587316, 0.96525089])"
3541,5336,"array([4.1930757 , 0.97542545])"
3542,5382,"array([4.18882614, 0.95071082])"
3543,5385,"array([4.1775428 , 0.96928379])"
3544,5410,"array([4.18726095, 0.96963988])"
3545,5413,"array([4.18791543, 0.99106879])"
3546,5425,"array([4.20587526, 0.95983946])"
3547,5430,"array([4.18062992, 0.97231761])"
3548,5451,"array([4.19520857, 0.98993726])"
3549,5455,"array([4.17473735, 0.97946476])"
3550,5465,"array([4.18797019, 0.98078544])"
3551,5499,"array([4.17791306, 0.95963109])"
3552,5500,"array([4.19409026, 0.95161707])"
3553,5531,"array([4.17799596, 0.97367921])"
3554,5533,"array([4.17937974, 0.96330322])"
3555,5535,"array([4.19539021, 0.95722754])"
3556,5536,"array([4.20192331, 0.95430113])"
3557,5556,"array([4.18637639, 0.97260547])"
3558,5569,"array([4.2080537 , 0.96920822])"
3559,5599,"array([4.18849862, 0.98183688])"
3560,5602,"array([4.1972449 , 0.97965749])"
3561,5607,"array([4.17630369, 0.98244267])"
3562,5609,"array([4.20742007, 0.97055238])"
3563,5612,"array([4.19182946, 0.9891052 ])"
3564,5614,"array([4.19887722, 0.97508298])"
3565,5632,"array([4.17864508, 0.98550908])"
3566,5635,"array([4.18099432, 0.9769429 ])"
3567,5637,"array([4.18368334, 0.96609752])"
3568,5641,"array([4.19752189, 0.9916438 ])"
3569,5643,"array([4.20380483, 0.97472702])"
3570,5665,"array([4.20957329, 0.96237394])"
3571,5672,"array([4.2021276, 0.9782609])"
3572,5677,"array([4.18858028, 0.98054064])"
3573,5679,"array([4.18669916, 0.96665537])"
3574,5687,"array([4.17954113, 0.98349994])"
3575,5698,"array([4.17994068, 0.97534863])"
3576,5702,"array([4.17950862, 0.96825474])"
3577,5704,"array([4.17585816, 0.98134157])"
3578,5708,"array([4.18776681, 0.98788727])"
3579,5710,"array([4.18611023, 0.98999636])"
3580,5748,"array([4.20234179, 0.95586263])"
3581,5772,"array([4.17676612, 0.9842616 ])"
3582,5784,"array([4.18540716, 0.97715127])"
3583,5790,"array([4.20057581, 0.97046207])"
3584,5801,"array([4.17488792, 0.98278871])"
3585,5803,"array([4.18902298, 0.97365377])"
3586,5810,"array([4.19242127, 0.96893594])"
3587,5812,"array([4.18707433, 0.98131144])"
3588,5817,"array([4.17922256, 0.97466173])"
3589,5820,"array([4.17642083, 0.95696901])"
3590,5822,"array([4.17832825, 0.97507198])"
3591,5827,"array([4.18289172, 0.96541037])"
3592,5828,"array([4.20244154, 0.98100902])"
3593,5834,"array([4.1951983 , 0.98572142])"
3594,5852,"array([4.17822004, 0.98738991])"
3595,5855,"array([4.19460573, 0.9848302 ])"
3596,5868,"array([4.17798353, 0.98459648])"
3597,5881,"array([4.20202053, 0.9769722 ])"
3598,5896,"array([4.20562113, 0.9773481 ])"
3599,5901,"array([4.20219661, 0.98194378])"
3600,5906,"array([4.18661647, 0.97108488])"
3601,5909,"array([4.21397788, 0.96414636])"
3602,5913,"array([4.19037808, 0.99474729])"
3603,5929,"array([4.19066826, 0.99341088])"
3604,5930,"array([4.17591099, 0.98197178])"
3605,5949,"array([4.18650408, 0.97296313])"
3606,5954,"array([4.20327918, 0.97699185])"
3607,5955,"array([4.17247933, 0.96208623])"
3608,5969,"array([4.20482303, 0.9768382 ])"
3609,5970,"array([4.18953132, 0.96753822])"
3610,5994,"array([4.18698374, 0.96271553])"
3611,6010,"array([4.17908919, 0.98419193])"
3612,6025,"array([4.18672362, 0.962505  ])"
3613,6031,"array([4.17922394, 0.98799646])"
3614,6050,"array([4.19769601, 0.97622391])"
3615,6052,"array([4.19287433, 0.97370653])"
3616,6066,"array([4.19215964, 0.9914354 ])"
3617,6069,"array([4.19746794, 0.99237645])"
3618,6075,"array([4.18375397, 0.97134432])"
3619,6076,"array([4.20347077, 0.97633139])"
3620,6079,"array([4.18907637, 0.95742985])"
3621,6093,"array([4.18751084, 0.98845763])"
3622,6094,"array([4.18461844, 0.98796457])"
3623,6102,"array([4.17391563, 0.98198199])"
3624,6108,"array([4.19126667, 0.98992932])"
3625,6113,"array([4.17967504, 0.98627364])"
3626,6115,"array([4.18485007, 0.97253384])"
3627,6124,"array([4.19063162, 0.98959369])"
3628,6137,"array([4.17364271, 0.97853709])"
3629,6139,"array([4.18577992, 0.97098924])"
3630,6140,"array([4.19094867, 0.97149868])"
3631,6146,"array([4.19272391, 0.99084135])"
3632,6161,"array([4.18927149, 0.98223126])"
3633,6163,"array([4.17581533, 0.96807333])"
3634,6165,"array([4.19144896, 0.99361198])"
3635,6177,"array([4.18928127, 0.98165911])"
3636,6179,"array([4.19138072, 0.99165533])"
3637,6185,"array([4.20280494, 0.96732684])"
3638,6187,"array([4.18912648, 0.9787731 ])"
3639,6192,"array([4.1798109 , 0.98849911])"
3640,6195,"array([4.17751183, 0.98772411])"
3641,6242,"array([4.21136006, 0.98105832])"
3642,6245,"array([4.20494163, 0.96253897])"
3643,6246,"array([4.19127133, 0.98205343])"
3644,6255,"array([4.18351672, 0.9913488 ])"
3645,6268,"array([4.20759295, 0.98541863])"
3646,6270,"array([4.20901665, 0.9654711 ])"
3647,6272,"array([4.18423757, 0.99183585])"
3648,6273,"array([4.18905852, 0.98767832])"
3649,6276,"array([4.19113221, 0.971017  ])"
3650,6288,"array([4.18074704, 0.98697817])"
3651,6290,"array([4.18602306, 0.99120568])"
3652,6295,"array([4.19637259, 0.97602431])"
3653,6301,"array([4.19376801, 0.95945015])"
3654,6305,"array([4.1878103 , 0.99289694])"
3655,6325,"array([4.19221938, 0.96788336])"
3656,6329,"array([4.18549465, 0.98899562])"
3657,6340,"array([4.18241194, 0.96781206])"
3658,6377,"array([4.19165806, 0.97248228])"
3659,6384,"array([4.18133148, 0.96855987])"
3660,6386,"array([4.18335647, 0.96313713])"
3661,6402,"array([4.17777217, 0.98071994])"
3662,6413,"array([4.17955053, 0.98938804])"
3663,6419,"array([4.17673025, 0.97662013])"
3664,6429,"array([4.19345622, 0.99117397])"
3665,6455,"array([4.1848511 , 0.98119131])"
3666,6460,"array([4.19801134, 0.95128052])"
3667,6464,"array([4.17978152, 0.9784227 ])"
3668,6496,"array([4.20693865, 0.96105517])"
3669,6506,"array([4.17467797, 0.97870422])"
3670,6531,"array([4.18870992, 0.9880955 ])"
3671,6541,"array([4.20476971, 0.97990759])"
3672,6577,"array([4.20759844, 0.96371985])"
3673,6587,"array([4.19060579, 0.9926239 ])"
3674,6591,"array([4.19690436, 0.98050046])"
3675,6605,"array([4.20415337, 0.96020771])"
3676,6607,"array([4.20074385, 0.97856608])"
3677,6621,"array([4.17491628, 0.96860351])"
3678,6628,"array([4.19851292, 0.95303636])"
3679,6635,"array([4.18444032, 0.9669051 ])"
3680,6642,"array([4.18149182, 0.98551625])"
3681,6648,"array([4.18022465, 0.98410724])"
3682,6655,"array([4.19689244, 0.99114503])"
3683,6656,"array([4.20350906, 0.96076563])"
3684,6661,"array([4.20438077, 0.98196474])"
3685,6666,"array([4.20151284, 0.96387559])"
3686,6670,"array([4.19214651, 0.99084914])"
3687,6673,"array([4.18210543, 0.99068063])"
3688,6727,"array([4.18263017, 0.97886378])"
3689,6735,"array([4.18069525, 0.96695514])"
3690,6740,"array([4.18451634, 0.98644648])"
3691,6742,"array([4.1912416 , 0.98927523])"
3692,6760,"array([4.18740715, 0.95730715])"
3693,6765,"array([4.19136181, 0.9688614 ])"
3694,6767,"array([4.188221  , 0.99449157])"
3695,6784,"array([4.19881123, 0.97401795])"
3696,6794,"array([4.18738894, 0.99226806])"
3697,6804,"array([4.18543743, 0.99095139])"
3698,6814,"array([4.20600244, 0.9591116 ])"
3699,6815,"array([4.18485794, 0.98974704])"
3700,6820,"array([4.19771417, 0.98238084])"
3701,6838,"array([4.19818543, 0.98189418])"
3702,6846,"array([4.19064042, 0.98216817])"
3703,6857,"array([4.18907683, 0.99012986])"
3704,6859,"array([4.18857527, 0.99097703])"
3705,6866,"array([4.18063258, 0.96817313])"
3706,6868,"array([4.18973804, 0.99104345])"
3707,6873,"array([4.1837232 , 0.96552161])"
3708,6885,"array([4.21360576, 0.97026038])"
3709,6904,"array([4.19899295, 0.98508343])"
3710,6929,"array([4.18632621, 0.95735854])"
3711,6944,"array([4.19118378, 0.99227231])"
3712,6964,"array([4.18471784, 0.99093043])"
3713,6980,"array([4.18889739, 0.9732307 ])"
3714,6981,"array([4.19302014, 0.97910636])"
3715,6991,"array([4.1791833 , 0.98876601])"
3716,6993,"array([4.18492844, 0.98349989])"
3717,6994,"array([4.19506791, 0.9880071 ])"
3718,6997,"array([4.19583265, 0.94359539])"
3719,7002,"array([4.18745743, 0.96057195])"
3720,7008,"array([4.18100835, 0.9762163 ])"
3721,7019,"array([4.18262528, 0.95863824])"
3722,7020,"array([4.1841651 , 0.95724766])"
3723,7032,"array([4.20961648, 0.97847988])"
3724,7035,"array([4.17736065, 0.98594562])"
3725,7042,"array([4.18306367, 0.98741715])"
3726,7050,"array([4.19849378, 0.97089036])"
3727,7060,"array([4.18278751, 0.98924491])"
3728,7062,"array([4.18895759, 0.99190392])"
3729,7070,"array([4.19198172, 0.98164585])"
3730,7074,"array([4.20819636, 0.95951784])"
3731,7081,"array([4.19707857, 0.9511757 ])"
3732,7085,"array([4.18198794, 0.98647691])"
